Step, TotalE, KinE(ev/atom), PotE(ev/at), Temp(K)
968, -0.0184781 ,0.0192322, -0.0569424, 159.609
969, -0.0185349 ,0.0192753, -0.0570855, 160.723
970, -0.0186105 ,0.0192947, -0.0572, 161.817
971, -0.0186876 ,0.0192901, -0.0572678, 162.695
972, -0.0187449 ,0.0192677, -0.0572802, 163.216
973, -0.0187806 ,0.0192273, -0.0572352, 163.311
974, -0.0187964 ,0.0191707, -0.0571379, 162.965
975, -0.0187986 ,0.0191022, -0.0570031, 162.218
976, -0.0187844 ,0.0190359, -0.0568562, 161.187
977, -0.0187763 ,0.0189761, -0.0567285, 160.064
978, -0.0187467 ,0.0189509, -0.0566485, 159.089
979, -0.0187142 ,0.018957, -0.0566281, 158.476
980, -0.018659 ,0.0189969, -0.0566528, 158.309
981, -0.0185992 ,0.0190493, -0.0566977, 158.487
982, -0.018581 ,0.0190855, -0.0567521, 158.83
983, -0.0186008 ,0.0191094, -0.0568197, 159.256
984, -0.0186248 ,0.0191386, -0.056902, 159.782
985, -0.018628 ,0.0191823, -0.0569925, 160.416
986, -0.0185965 ,0.0192441, -0.0570847, 161.115
987, -0.0185467 ,0.0193144, -0.0571756, 161.829
988, -0.0184909 ,0.0193851, -0.057261, 162.533
989, -0.0184611 ,0.0194344, -0.0573298, 163.19
990, -0.018463 ,0.0194517, -0.0573663, 163.715
991, -0.0184843 ,0.0194373, -0.057359, 163.992
992, -0.0185134 ,0.0193967, -0.0573068, 163.936
993, -0.0185273 ,0.0193448, -0.057217, 163.535
994, -0.0185302 ,0.0192849, -0.0571, 162.845
995, -0.018538 ,0.019214, -0.0569661, 161.942
996, -0.0185238 ,0.0191529, -0.0568295, 160.91
997, -0.018512 ,0.0191018, -0.0567155, 159.863
998, -0.0185254 ,0.0190674, -0.0566601, 158.998
999, -0.018521 ,0.0190863, -0.0566935, 158.584
1000, -0.0184903 ,0.0191629, -0.0568161, 158.842
1001, -0.0184734 ,0.0192586, -0.0569907, 159.772
1002, -0.0184714 ,0.0193452, -0.0571618, 161.095
1003, -0.0184697 ,0.0194066, -0.057283, 162.397
1004, -0.0184737 ,0.0194284, -0.0573304, 163.324
1005, -0.0184848 ,0.0194091, -0.057303, 163.692
1006, -0.0184884 ,0.0193636, -0.0572155, 163.487
1007, -0.0184589 ,0.0193166, -0.0570922, 162.823
1008, -0.0184021 ,0.0192788, -0.0569597, 161.882
1009, -0.0183252 ,0.0192574, -0.0568401, 160.868
1010, -0.0182626 ,0.019241, -0.0567446, 159.947
1011, -0.0182353 ,0.0192192, -0.0566737, 159.207
1012, -0.018245 ,0.0191888, -0.0566227, 158.655
1013, -0.0182847 ,0.0191515, -0.0565876, 158.259
1014, -0.0183235 ,0.0191206, -0.0565647, 157.986
1015, -0.0183559 ,0.0190942, -0.0565444, 157.804
1016, -0.0183742 ,0.0190674, -0.056509, 157.638
1017, -0.0183992 ,0.0190197, -0.0564385, 157.355
1018, -0.0184282 ,0.0189463, -0.0563208, 156.803
1019, -0.0184488 ,0.0188548, -0.0561583, 155.893
1020, -0.0184759 ,0.018746, -0.0559679, 154.643
1021, -0.0184824 ,0.0186476, -0.0557776, 153.182
1022, -0.0184972 ,0.0185612, -0.0556196, 151.725
1023, -0.0185097 ,0.0185056, -0.0555209, 150.515
1024, -0.0185135 ,0.0184915, -0.0554965, 149.757
1025, -0.0185282 ,0.0185089, -0.055546, 149.567
1026, -0.0185541 ,0.0185523, -0.0556587, 149.942
1027, -0.0185825 ,0.0186216, -0.0558257, 150.809
1028, -0.0186117 ,0.0187167, -0.0560452, 152.101
1029, -0.0185946 ,0.0188531, -0.0563009, 153.793
1030, -0.0185925 ,0.0189761, -0.0565446, 155.748
1031, -0.0186261 ,0.0190504, -0.0567269, 157.609
1032, -0.0186755 ,0.0190785, -0.0568325, 159.015
1033, -0.0187157 ,0.0190825, -0.0568806, 159.845
1034, -0.0187388 ,0.0190826, -0.0569039, 160.236
1035, -0.0187681 ,0.0190799, -0.0569279, 160.43
1036, -0.0187855 ,0.019088, -0.0569616, 160.621
1037, -0.0187711 ,0.0191138, -0.0569987, 160.878
1038, -0.0187518 ,0.0191375, -0.0570268, 161.158
1039, -0.0187214 ,0.0191567, -0.0570349, 161.37
1040, -0.0186594 ,0.0191784, -0.0570162, 161.43
1041, -0.0185926 ,0.0191871, -0.0569667, 161.282
1042, -0.0185259 ,0.01918, -0.0568859, 160.897
1043, -0.018489 ,0.0191455, -0.05678, 160.274
1044, -0.0184945 ,0.0190851, -0.0566646, 159.461
1045, -0.0185228 ,0.0190205, -0.0565637, 158.579
1046, -0.018563 ,0.0189707, -0.0565044, 157.811
1047, -0.0186072 ,0.0189497, -0.0565067, 157.363
1048, -0.0186357 ,0.0189687, -0.0565731, 157.383
1049, -0.0186454 ,0.0190209, -0.0566873, 157.889
1050, -0.0186632 ,0.0190786, -0.0568204, 158.76
1051, -0.018705 ,0.019118, -0.056941, 159.775
1052, -0.0187575 ,0.0191331, -0.0570237, 160.697
1053, -0.0188 ,0.0191264, -0.0570529, 161.33
1054, -0.0188228 ,0.0191002, -0.0570231, 161.554
1055, -0.0188371 ,0.0190508, -0.0569387, 161.325
1056, -0.0188344 ,0.0189892, -0.0568128, 160.678
1057, -0.0187935 ,0.0189342, -0.056662, 159.71
1058, -0.0187147 ,0.0188923, -0.0564994, 158.548
1059, -0.0186206 ,0.0188555, -0.0563317, 157.289
1060, -0.0185338 ,0.0188166, -0.0561671, 155.992
1061, -0.0184776 ,0.0187735, -0.0560246, 154.725
1062, -0.0184663 ,0.0187304, -0.0559271, 153.634
1063, -0.0184624 ,0.0187066, -0.0558755, 152.88
1064, -0.0184612 ,0.0186916, -0.0558445, 152.467
1065, -0.018444 ,0.0186843, -0.0558126, 152.217
1066, -0.0184132 ,0.0186858, -0.0557848, 151.975
1067, -0.0183936 ,0.0186957, -0.0557851, 151.775
1068, -0.0183966 ,0.0187221, -0.0558408, 151.793
1069, -0.0184497 ,0.0187601, -0.0559698, 152.235
1070, -0.0185494 ,0.0188119, -0.0561732, 153.236
1071, -0.0186458 ,0.0188931, -0.056432, 154.802
1072, -0.0186944 ,0.0190082, -0.0567108, 156.788
1073, -0.0187007 ,0.0191329, -0.0569666, 158.925
1074, -0.0186882 ,0.0192366, -0.0571615, 160.885
1075, -0.0186742 ,0.0192999, -0.0572739, 162.383
1076, -0.0186693 ,0.0193173, -0.0573038, 163.253
1077, -0.0186657 ,0.0193023, -0.0572703, 163.494
1078, -0.0186632 ,0.0192695, -0.0572023, 163.249
1079, -0.0186528 ,0.0192374, -0.0571277, 162.736
1080, -0.0186523 ,0.0192077, -0.0570678, 162.168
1081, -0.0186868 ,0.0191748, -0.0570364, 161.712
1082, -0.0187341 ,0.0191527, -0.0570395, 161.472
1083, -0.0187607 ,0.0191569, -0.0570745, 161.496
1084, -0.0187446 ,0.0191939, -0.0571324, 161.763
1085, -0.018729 ,0.0192373, -0.0572035, 162.207
1086, -0.0187242 ,0.0192791, -0.0572824, 162.756
1087, -0.0187214 ,0.0193225, -0.0573664, 163.367
1088, -0.0187273 ,0.0193589, -0.0574452, 164.013
1089, -0.018734 ,0.0193825, -0.057499, 164.614
1090, -0.0187234 ,0.0193933, -0.05751, 165.022
1091, -0.0187045 ,0.0193839, -0.0574723, 165.105
1092, -0.0186834 ,0.0193538, -0.057391, 164.815
1093, -0.0186394 ,0.0193182, -0.0572759, 164.19
1094, -0.0185894 ,0.0192747, -0.0571387, 163.303
1095, -0.0185484 ,0.0192235, -0.0569954, 162.247
1096, -0.0185235 ,0.0191711, -0.0568656, 161.146
1097, -0.0185198 ,0.0191225, -0.0567648, 160.148
1098, -0.0185399 ,0.0190776, -0.0566951, 159.366
1099, -0.0185837 ,0.0190324, -0.0566484, 158.82
1100, -0.0186504 ,0.0189839, -0.0566182, 158.454
1101, -0.0187286 ,0.0189398, -0.0566083, 158.222
1102, -0.018779 ,0.0189245, -0.0566279, 158.151
1103, -0.0188046 ,0.0189371, -0.0566788, 158.305
1104, -0.0188277 ,0.01896, -0.0567477, 158.693
1105, -0.0188519 ,0.0189807, -0.0568133, 159.216
1106, -0.0188651 ,0.0189964, -0.056858, 159.716
1107, -0.0188604 ,0.019006, -0.0568723, 160.059
1108, -0.0188175 ,0.0190171, -0.0568517, 160.168
1109, -0.0187707 ,0.0190119, -0.0567945, 160.008
1110, -0.018719 ,0.0189944, -0.0567078, 159.568
1111, -0.0186489 ,0.0189806, -0.0566101, 158.907
1112, -0.0185786 ,0.0189719, -0.0565223, 158.16
1113, -0.0185213 ,0.0189676, -0.0564564, 157.486
1114, -0.0184787 ,0.0189663, -0.0564113, 156.973
1115, -0.018462 ,0.018958, -0.0563779, 156.617
1116, -0.0184717 ,0.0189379, -0.0563475, 156.351
1117, -0.0184956 ,0.0189121, -0.0563197, 156.114
1118, -0.0185354 ,0.0188846, -0.0563047, 155.903
1119, -0.0185756 ,0.0188721, -0.0563198, 155.794
1120, -0.0186124 ,0.0188864, -0.0563852, 155.922
1121, -0.0186374 ,0.0189381, -0.0565135, 156.435
1122, -0.0186695 ,0.019013, -0.0566954, 157.425
1123, -0.0186955 ,0.0190995, -0.0568945, 158.816
1124, -0.0187042 ,0.0191789, -0.057062, 160.334
1125, -0.0187085 ,0.0192252, -0.0571588, 161.613
1126, -0.0187003 ,0.019234, -0.0571684, 162.357
1127, -0.0186681 ,0.0192128, -0.0570937, 162.435
1128, -0.0186091 ,0.0191695, -0.0569481, 161.864
1129, -0.0185438 ,0.0191022, -0.0567483, 160.745
1130, -0.0184944 ,0.019009, -0.0565125, 159.206
1131, -0.0184482 ,0.0189067, -0.0562615, 157.389
1132, -0.0184063 ,0.018807, -0.0560203, 155.457
1133, -0.0183909 ,0.0187143, -0.0558195, 153.602
1134, -0.0183753 ,0.0186604, -0.0556962, 152.065
1135, -0.0183408 ,0.0186722, -0.0556852, 151.128
1136, -0.0182845 ,0.0187569, -0.0557983, 151.05
1137, -0.0182623 ,0.0188729, -0.056008, 151.912
1138, -0.0182734 ,0.0189915, -0.0562564, 153.507
1139, -0.0183128 ,0.0190858, -0.0564843, 155.401
1140, -0.0183505 ,0.0191521, -0.0566548, 157.149
1141, -0.0183822 ,0.0191878, -0.0567578, 158.468
1142, -0.0184038 ,0.019198, -0.0567998, 159.271
1143, -0.0184235 ,0.0191853, -0.0567942, 159.605
1144, -0.01844 ,0.0191588, -0.0567576, 159.57
1145, -0.0184638 ,0.0191235, -0.0567109, 159.297
1146, -0.0184729 ,0.019101, -0.056675, 158.947
1147, -0.0184706 ,0.0190951, -0.0566607, 158.674
1148, -0.0184672 ,0.0190984, -0.0566641, 158.561
1149, -0.0184743 ,0.0190992, -0.0566727, 158.58
1150, -0.0184782 ,0.0190994, -0.0566769, 158.641
1151, -0.0184795 ,0.0190983, -0.0566762, 158.674
1152, -0.0184884 ,0.019093, -0.0566744, 158.67
1153, -0.0185 ,0.0190838, -0.0566677, 158.654
1154, -0.0185108 ,0.0190652, -0.0566411, 158.592
1155, -0.0185418 ,0.019023, -0.0565878, 158.38
1156, -0.0185979 ,0.0189655, -0.0565288, 157.977
1157, -0.0186629 ,0.018918, -0.0564989, 157.54
1158, -0.0187238 ,0.0188932, -0.0565102, 157.315
1159, -0.0187658 ,0.0188904, -0.0565466, 157.394
1160, -0.0187876 ,0.0188998, -0.0565872, 157.666
1161, -0.0188042 ,0.0189092, -0.0566225, 157.977
1162, -0.0187955 ,0.01893, -0.0566555, 158.254
1163, -0.018745 ,0.0189736, -0.0566922, 158.513
1164, -0.0186698 ,0.0190321, -0.0567341, 158.799
1165, -0.0186109 ,0.0190847, -0.0567803, 159.123
1166, -0.0185579 ,0.0191365, -0.0568308, 159.481
1167, -0.0184923 ,0.0191961, -0.0568846, 159.871
1168, -0.0184435 ,0.0192475, -0.0569386, 160.286
1169, -0.0184267 ,0.019282, -0.0569906, 160.702
1170, -0.0184481 ,0.019297, -0.0570422, 161.105
1171, -0.0184979 ,0.0192986, -0.0570951, 161.505
1172, -0.0185459 ,0.0192996, -0.0571451, 161.912
1173, -0.018578 ,0.0192998, -0.0571776, 162.292
1174, -0.018588 ,0.0192913, -0.0571707, 162.532
1175, -0.0185722 ,0.0192661, -0.0571044, 162.467
1176, -0.0185335 ,0.0192189, -0.0569714, 161.949
1177, -0.0184997 ,0.0191411, -0.0567818, 160.923
1178, -0.0184787 ,0.0190404, -0.0565595, 159.467
1179, -0.01844 ,0.0189449, -0.0563298, 157.758
1180, -0.018435 ,0.018837, -0.0561091, 155.986
1181, -0.0184782 ,0.0187148, -0.0559078, 154.281
1182, -0.0185515 ,0.0185943, -0.0557401, 152.728
1183, -0.0186126 ,0.0185071, -0.0556269, 151.441
1184, -0.0186241 ,0.0184808, -0.0555856, 150.573
1185, -0.0185991 ,0.0185098, -0.0556187, 150.254
1186, -0.0185753 ,0.0185677, -0.0557108, 150.502
1187, -0.0185742 ,0.0186326, -0.0558394, 151.203
1188, -0.0185887 ,0.0187009, -0.0559905, 152.192
1189, -0.0185995 ,0.0187817, -0.056163, 153.362
1190, -0.0185967 ,0.0188801, -0.0563568, 154.7
1191, -0.0185846 ,0.018987, -0.0565586, 156.195
1192, -0.018577 ,0.0190807, -0.0567385, 157.743
1193, -0.0185684 ,0.0191463, -0.0568611, 159.118
1194, -0.0185546 ,0.0191745, -0.0569035, 160.055
1195, -0.018514 ,0.0191781, -0.0568702, 160.386
1196, -0.0184432 ,0.0191745, -0.0567922, 160.145
1197, -0.0183829 ,0.0191621, -0.056707, 159.561
1198, -0.0183546 ,0.0191418, -0.0566382, 158.914
1199, -0.0183612 ,0.0191161, -0.0565934, 158.385
1200, -0.0183777 ,0.0190967, -0.0565711, 158.038
1201, -0.0183998 ,0.0190819, -0.0565636, 157.862
1202, -0.0184456 ,0.0190559, -0.0565575, 157.797
1203, -0.0184938 ,0.0190214, -0.0565366, 157.741
1204, -0.0185301 ,0.0189794, -0.0564888, 157.572
1205, -0.0185451 ,0.0189349, -0.0564148, 157.201
1206, -0.0185194 ,0.0189058, -0.0563311, 156.637
1207, -0.018471 ,0.018894, -0.0562591, 155.999
1208, -0.018436 ,0.0188868, -0.0562097, 155.447
1209, -0.018395 ,0.0188913, -0.0561776, 155.061
1210, -0.0183797 ,0.0188854, -0.0561505, 154.806
1211, -0.018394 ,0.0188634, -0.0561207, 154.592
1212, -0.0184202 ,0.0188349, -0.05609, 154.362
1213, -0.0184563 ,0.0188053, -0.0560669, 154.129
1214, -0.0185059 ,0.0187781, -0.0560621, 153.957
1215, -0.0185214 ,0.0187797, -0.0560807, 153.923
1216, -0.0185108 ,0.0188041, -0.0561189, 154.066
1217, -0.0184984 ,0.018833, -0.0561644, 154.356
1218, -0.0184619 ,0.0188697, -0.0562014, 154.701
1219, -0.0183948 ,0.0189097, -0.0562143, 154.979
1220, -0.0183254 ,0.0189329, -0.0561913, 155.072
1221, -0.0182644 ,0.0189331, -0.0561306, 154.891
1222, -0.0182181 ,0.0189157, -0.0560496, 154.43
1223, -0.0182024 ,0.0188894, -0.0559813, 153.819
1224, -0.0182073 ,0.0188743, -0.0559559, 153.305
1225, -0.0182157 ,0.0188834, -0.0559824, 153.111
1226, -0.0182295 ,0.0189115, -0.0560524, 153.31
1227, -0.0182752 ,0.0189381, -0.0561515, 153.843
1228, -0.0183416 ,0.0189583, -0.0562583, 154.6
1229, -0.0184294 ,0.0189571, -0.0563435, 155.412
1230, -0.0185367 ,0.0189255, -0.0563876, 156.062
1231, -0.0186405 ,0.0188765, -0.0563936, 156.407
1232, -0.0187122 ,0.0188349, -0.0563819, 156.465
1233, -0.0187324 ,0.0188226, -0.0563777, 156.388
1234, -0.0186927 ,0.0188542, -0.0564012, 156.366
1235, -0.0186488 ,0.0189075, -0.0564638, 156.554
1236, -0.0185923 ,0.0189871, -0.0565666, 157.039
1237, -0.0185175 ,0.0190921, -0.0567016, 157.831
1238, -0.0184469 ,0.0192039, -0.0568546, 158.868
1239, -0.0183912 ,0.0193092, -0.0570096, 160.043
1240, -0.0183708 ,0.0193934, -0.0571576, 161.237
1241, -0.0183999 ,0.0194501, -0.0573001, 162.383
1242, -0.0184633 ,0.0194874, -0.0574381, 163.487
1243, -0.0185269 ,0.019514, -0.057555, 164.548
1244, -0.0185836 ,0.0195176, -0.0576188, 165.437
1245, -0.0186053 ,0.0194996, -0.0576046, 165.919
1246, -0.0186135 ,0.0194476, -0.0575087, 165.809
1247, -0.0186131 ,0.0193675, -0.0573481, 165.076
1248, -0.0186106 ,0.019272, -0.0571546, 163.85
1249, -0.0186272 ,0.0191704, -0.056968, 162.373
1250, -0.0186487 ,0.0190886, -0.056826, 160.948
1251, -0.0186595 ,0.0190475, -0.0567546, 159.862
1252, -0.0186698 ,0.0190455, -0.0567608, 159.314
1253, -0.0186943 ,0.0190684, -0.0568311, 159.356
1254, -0.0187169 ,0.0191106, -0.0569381, 159.887
1255, -0.0187288 ,0.0191604, -0.0570496, 160.698
1256, -0.0187267 ,0.0192061, -0.0571389, 161.547
1257, -0.0187334 ,0.0192297, -0.0571928, 162.231
1258, -0.0187529 ,0.0192297, -0.0572123, 162.648
1259, -0.0187526 ,0.0192247, -0.0572019, 162.801
1260, -0.0187168 ,0.0192197, -0.0571562, 162.717
1261, -0.0187032 ,0.0191812, -0.0570656, 162.357
1262, -0.0187169 ,0.019107, -0.0569308, 161.656
1263, -0.0187333 ,0.0190153, -0.0567639, 160.619
1264, -0.0187396 ,0.0189205, -0.0565806, 159.335
1265, -0.018714 ,0.0188431, -0.0564003, 157.924
1266, -0.0186982 ,0.0187782, -0.0562545, 156.543
1267, -0.018704 ,0.0187412, -0.0561864, 155.437
1268, -0.0186907 ,0.0187702, -0.056231, 154.928
1269, -0.0186722 ,0.0188603, -0.0563929, 155.276
1270, -0.0186865 ,0.0189785, -0.0566436, 156.515
1271, -0.0187225 ,0.0191088, -0.0569401, 158.434
1272, -0.0187467 ,0.0192478, -0.0572423, 160.711
1273, -0.0187539 ,0.0193826, -0.0575191, 163.036
1274, -0.018747 ,0.0194992, -0.0577454, 165.168
1275, -0.0187341 ,0.019582, -0.057898, 166.909
1276, -0.0187196 ,0.0196202, -0.05796, 168.082
1277, -0.0187016 ,0.0196132, -0.057928, 168.56
1278, -0.0186812 ,0.0195671, -0.0578155, 168.319
1279, -0.0186641 ,0.0194918, -0.0576477, 167.46
1280, -0.0186561 ,0.0193989, -0.057454, 166.175
1281, -0.0186693 ,0.0192949, -0.057259, 164.688
1282, -0.0187051 ,0.0191854, -0.057076, 163.184
1283, -0.0187637 ,0.0190716, -0.0569069, 161.766
1284, -0.0188349 ,0.0189568, -0.0567484, 160.454
1285, -0.0188931 ,0.0188546, -0.0566022, 159.226
1286, -0.0189194 ,0.0187815, -0.0564823, 158.1
1287, -0.0189326 ,0.0187362, -0.056405, 157.18
1288, -0.0189462 ,0.0187131, -0.0563723, 156.582
1289, -0.0189618 ,0.0187091, -0.05638, 156.326
1290, -0.0189727 ,0.0187295, -0.0564317, 156.389
1291, -0.0189688 ,0.0187811, -0.056531, 156.793
1292, -0.0189378 ,0.0188646, -0.0566669, 157.557
1293, -0.0188997 ,0.0189572, -0.0568142, 158.596
1294, -0.0188796 ,0.0190337, -0.0569469, 159.723
1295, -0.0188767 ,0.0190878, -0.0570523, 160.744
1296, -0.0188769 ,0.0191282, -0.0571332, 161.562
1297, -0.0188922 ,0.0191521, -0.0571964, 162.192
1298, -0.0189199 ,0.0191588, -0.0572375, 162.679
1299, -0.0189545 ,0.0191429, -0.0572403, 162.987
1300, -0.0189864 ,0.0191029, -0.0571922, 163.001
1301, -0.0189916 ,0.0190532, -0.0570979, 162.632
1302, -0.0189508 ,0.0190124, -0.0569755, 161.911
1303, -0.0188687 ,0.0189872, -0.0568431, 160.974
1304, -0.0187812 ,0.018963, -0.0567073, 159.952
1305, -0.0187221 ,0.0189228, -0.0565677, 158.899
1306, -0.0186871 ,0.0188713, -0.0564296, 157.821
1307, -0.0186602 ,0.0188248, -0.0563098, 156.76
1308, -0.0186406 ,0.0187923, -0.0562251, 155.842
1309, -0.0186273 ,0.0187743, -0.0561759, 155.186
1310, -0.0186324 ,0.0187571, -0.0561465, 154.796
1311, -0.0186501 ,0.0187374, -0.0561249, 154.561
1312, -0.0186624 ,0.0187257, -0.0561138, 154.394
1313, -0.0186627 ,0.0187308, -0.0561242, 154.313
1314, -0.0186322 ,0.0187663, -0.0561647, 154.397
1315, -0.0186256 ,0.0188083, -0.0562423, 154.715
1316, -0.0186722 ,0.0188432, -0.0563587, 155.318
1317, -0.0187541 ,0.0188758, -0.0565056, 156.218
1318, -0.0188107 ,0.0189301, -0.0566709, 157.353
1319, -0.0188148 ,0.0190133, -0.0568414, 158.629
1320, -0.0188251 ,0.0190886, -0.0570022, 159.945
1321, -0.0188354 ,0.0191505, -0.0571363, 161.184
1322, -0.0188249 ,0.0192005, -0.057226, 162.215
1323, -0.0188019 ,0.019227, -0.0572559, 162.903
1324, -0.0187764 ,0.0192214, -0.0572192, 163.131
1325, -0.0187381 ,0.0191921, -0.0571223, 162.851
1326, -0.0186789 ,0.0191523, -0.0569836, 162.11
1327, -0.0186087 ,0.0191088, -0.0568263, 161.047
1328, -0.0185377 ,0.0190668, -0.0566713, 159.84
1329, -0.0184915 ,0.0190204, -0.0565322, 158.646
1330, -0.0184752 ,0.0189701, -0.0564155, 157.571
1331, -0.0184669 ,0.0189284, -0.0563237, 156.666
1332, -0.0184485 ,0.0189057, -0.0562599, 155.956
1333, -0.0184299 ,0.0188991, -0.0562281, 155.463
1334, -0.0184262 ,0.0189024, -0.0562311, 155.216
1335, -0.018445 ,0.0189127, -0.0562705, 155.238
1336, -0.0184753 ,0.0189375, -0.0563504, 155.544
1337, -0.0184939 ,0.0189912, -0.0564762, 156.164
1338, -0.0185088 ,0.0190706, -0.0566499, 157.138
1339, -0.018552 ,0.0191564, -0.0568647, 158.479
1340, -0.0186048 ,0.0192497, -0.0571041, 160.134
1341, -0.0186431 ,0.0193495, -0.0573421, 161.975
1342, -0.0186682 ,0.019439, -0.0575462, 163.801
1343, -0.0187016 ,0.0194929, -0.0576874, 165.367
1344, -0.0186902 ,0.0195304, -0.057751, 166.452
1345, -0.0186795 ,0.0195312, -0.0577418, 166.948
1346, -0.0186779 ,0.0195011, -0.0576801, 166.887
1347, -0.0186857 ,0.0194532, -0.057592, 166.424
1348, -0.0187095 ,0.0193947, -0.0574988, 165.753
1349, -0.0187325 ,0.0193404, -0.0574132, 165.037
1350, -0.0186896 ,0.0193247, -0.0573391, 164.377
1351, -0.0186368 ,0.0193168, -0.0572704, 163.8
1352, -0.0185983 ,0.0192979, -0.057194, 163.262
1353, -0.0185658 ,0.019267, -0.0570998, 162.664
1354, -0.0185469 ,0.0192219, -0.0569906, 161.936
1355, -0.0185534 ,0.0191638, -0.0568811, 161.099
1356, -0.0185849 ,0.0191008, -0.0567864, 160.259
1357, -0.0186005 ,0.0190571, -0.0567146, 159.531
1358, -0.0185888 ,0.0190398, -0.0566684, 158.977
1359, -0.0185875 ,0.0190304, -0.0566484, 158.62
1360, -0.0185904 ,0.01903, -0.0566505, 158.464
1361, -0.0185962 ,0.0190339, -0.056664, 158.475
1362, -0.0186034 ,0.0190362, -0.0566757, 158.573
1363, -0.0186234 ,0.0190261, -0.0566756, 158.658
1364, -0.0186464 ,0.0190084, -0.0566633, 158.657
1365, -0.0186681 ,0.0189895, -0.0566472, 158.567
1366, -0.0186911 ,0.0189739, -0.0566388, 158.448
1367, -0.0187049 ,0.0189694, -0.0566436, 158.386
1368, -0.0186827 ,0.0189872, -0.056657, 158.42
1369, -0.0186509 ,0.0190082, -0.0566673, 158.517
1370, -0.0186184 ,0.0190225, -0.0566634, 158.589
1371, -0.0185911 ,0.0190252, -0.0566415, 158.557
1372, -0.0185632 ,0.0190207, -0.0566046, 158.389
1373, -0.0185321 ,0.0190121, -0.0565562, 158.104
1374, -0.0185138 ,0.0189922, -0.0564981, 157.729
1375, -0.018516 ,0.0189598, -0.0564357, 157.281
1376, -0.0185287 ,0.0189287, -0.0563862, 156.806
1377, -0.018535 ,0.0189199, -0.0563749, 156.436
1378, -0.0185582 ,0.01893, -0.0564181, 156.358
1379, -0.0186217 ,0.0189436, -0.0565089, 156.689
1380, -0.018694 ,0.0189634, -0.0566207, 157.379
1381, -0.0187684 ,0.0189767, -0.0567219, 158.229
1382, -0.0188472 ,0.0189707, -0.0567887, 159.001
1383, -0.0188987 ,0.018956, -0.0568106, 159.513
1384, -0.0189142 ,0.0189383, -0.0567908, 159.684
1385, -0.0189253 ,0.0189083, -0.0567418, 159.537
1386, -0.0189482 ,0.0188653, -0.0566788, 159.164
1387, -0.0189723 ,0.0188227, -0.0566176, 158.683
1388, -0.0189844 ,0.0187966, -0.0565777, 158.217
1389, -0.0189816 ,0.0188008, -0.0565832, 157.92
1390, -0.0189593 ,0.0188476, -0.0566546, 157.974
1391, -0.0189328 ,0.0189305, -0.0567939, 158.528
1392, -0.0189259 ,0.0190274, -0.0569807, 159.596
1393, -0.018924 ,0.0191299, -0.0571837, 161.027
1394, -0.0188793 ,0.0192479, -0.0573751, 162.586
1395, -0.0188118 ,0.0193613, -0.0575344, 164.059
1396, -0.0187483 ,0.019449, -0.0576463, 165.286
1397, -0.0187073 ,0.0194962, -0.0576998, 166.148
1398, -0.0186852 ,0.019503, -0.0576911, 166.561
1399, -0.0186575 ,0.0194841, -0.0576258, 166.498
1400, -0.018608 ,0.0194553, -0.0575186, 166
1401, -0.0185439 ,0.019423, -0.05739, 165.18
1402, -0.0184881 ,0.0193858, -0.0572597, 164.194
1403, -0.0184648 ,0.0193371, -0.0571391, 163.19
1404, -0.0184847 ,0.0192721, -0.057029, 162.255
1405, -0.0185524 ,0.0191871, -0.0569267, 161.399
1406, -0.0186449 ,0.0190948, -0.0568346, 160.608
1407, -0.0187301 ,0.0190161, -0.0567624, 159.899
1408, -0.0187878 ,0.0189669, -0.0567215, 159.346
1409, -0.0188305 ,0.018943, -0.0567165, 159.032
1410, -0.0188547 ,0.0189413, -0.0567373, 158.987
1411, -0.0188559 ,0.0189519, -0.0567597, 159.134
1412, -0.0188511 ,0.0189529, -0.0567569, 159.292
1413, -0.0188524 ,0.0189337, -0.0567197, 159.263
1414, -0.0188693 ,0.0188981, -0.0566655, 158.983
1415, -0.0188881 ,0.0188692, -0.0566265, 158.581
1416, -0.0188783 ,0.0188734, -0.0566251, 158.29
1417, -0.0188491 ,0.018907, -0.056663, 158.279
1418, -0.0187959 ,0.0189677, -0.0567313, 158.568
1419, -0.0187447 ,0.0190391, -0.0568229, 159.094
1420, -0.0187178 ,0.0191075, -0.0569327, 159.802
1421, -0.0187226 ,0.019162, -0.0570466, 160.645
1422, -0.0187771 ,0.01918, -0.057137, 161.514
1423, -0.0188549 ,0.0191602, -0.0571752, 162.199
1424, -0.0189222 ,0.0191138, -0.0571499, 162.489
1425, -0.018979 ,0.0190467, -0.0570725, 162.301
1426, -0.0189802 ,0.0189925, -0.0569653, 161.715
1427, -0.0189574 ,0.0189436, -0.0568447, 160.894
1428, -0.0189431 ,0.0188868, -0.0567166, 159.963
1429, -0.0189339 ,0.0188276, -0.0565891, 158.976
1430, -0.0189108 ,0.018785, -0.0564809, 157.999
1431, -0.0188706 ,0.0187723, -0.0564151, 157.174
1432, -0.0188462 ,0.0187799, -0.0564059, 156.673
1433, -0.0188222 ,0.0188145, -0.0564513, 156.602
1434, -0.0187713 ,0.0188824, -0.0565361, 156.946
1435, -0.0186904 ,0.0189742, -0.0566389, 157.593
1436, -0.0185719 ,0.0190819, -0.0567356, 158.377
1437, -0.0184463 ,0.0191777, -0.0568017, 159.114
1438, -0.0183254 ,0.0192448, -0.0568151, 159.614
