Step, TotalE, KinE(ev/atom), PotE(ev/at), Temp(K)
968, 0.00361698 ,0.0257802, -0.0479434, 287.598
969, 0.00348992 ,0.0260015, -0.0485131, 290.752
970, 0.00362443 ,0.0260433, -0.0484621, 294.775
971, 0.00377455 ,0.0257958, -0.0478171, 294.397
972, 0.00395756 ,0.0256207, -0.0472838, 289.79
973, 0.00406757 ,0.0255828, -0.047098, 285.704
974, 0.00402648 ,0.0255808, -0.0471352, 284.231
975, 0.00406718 ,0.0255306, -0.0469941, 284.248
976, 0.00390989 ,0.0254306, -0.0469512, 283.366
977, 0.003991 ,0.0254727, -0.0469544, 282.914
978, 0.00403786 ,0.0254295, -0.0468211, 282.894
979, 0.00409166 ,0.0253676, -0.0466436, 281.852
980, 0.00413579 ,0.0254946, -0.0468534, 280.741
981, 0.00402657 ,0.025599, -0.0471714, 282.234
982, 0.00395265 ,0.0254951, -0.0470376, 284.33
983, 0.00388033 ,0.0254247, -0.0469691, 283.568
984, 0.00387531 ,0.0254663, -0.0470573, 283.12
985, 0.00405891 ,0.0253774, -0.0466959, 283.439
986, 0.00404937 ,0.0251401, -0.0462308, 280.882
987, 0.00408453 ,0.0249942, -0.0459039, 277.35
988, 0.00409879 ,0.0251426, -0.0461863, 275.075
989, 0.00377033 ,0.0254258, -0.0470812, 277.298
990, 0.00340903 ,0.0256452, -0.0478814, 283.816
991, 0.00325375 ,0.0258303, -0.0484069, 289.994
992, 0.00320858 ,0.0259009, -0.0485932, 294.074
993, 0.00340962 ,0.0257722, -0.0481347, 295.335
994, 0.00378294 ,0.0255139, -0.0472449, 291.804
995, 0.00398895 ,0.0254359, -0.0468829, 285.396
996, 0.0036994 ,0.0255398, -0.0473803, 282.702
997, 0.00335752 ,0.0258144, -0.0482713, 286.418
998, 0.0033383 ,0.025867, -0.0483957, 292.668
999, 0.0034904 ,0.0256214, -0.0477525, 293.727
1000, 0.00357322 ,0.0254214, -0.0472696, 289.205
1001, 0.00352179 ,0.025491, -0.0474602, 285.752
1002, 0.00360835 ,0.0256524, -0.0476964, 286.829
1003, 0.00384515 ,0.0257341, -0.0476231, 288.437
1004, 0.00389053 ,0.0257716, -0.0476526, 288.144
1005, 0.00386035 ,0.0257646, -0.0476688, 288.22
1006, 0.00397548 ,0.0257441, -0.0475126, 288.303
1007, 0.00406818 ,0.025699, -0.0473299, 287.224
1008, 0.00395667 ,0.0256165, -0.0472764, 285.926
1009, 0.00373675 ,0.0255383, -0.0473399, 285.49
1010, 0.00367846 ,0.0255901, -0.0475018, 286.041
1011, 0.00372744 ,0.0255519, -0.0473763, 287.072
1012, 0.00388648 ,0.0253892, -0.046892, 286.044
1013, 0.00399716 ,0.0251741, -0.0463511, 282.402
1014, 0.00383141 ,0.0250079, -0.0461844, 278.439
1015, 0.00380933 ,0.0250648, -0.0463204, 277.058
1016, 0.00391563 ,0.0252004, -0.0464853, 277.947
1017, 0.00394318 ,0.0253019, -0.0466607, 279.283
1018, 0.00397236 ,0.025271, -0.0465697, 280.495
1019, 0.00437876 ,0.0252389, -0.046099, 279.633
1020, 0.00458268 ,0.0254021, -0.0462216, 276.448
1021, 0.00417542 ,0.0256458, -0.0471162, 277.499
1022, 0.00358479 ,0.0258115, -0.0480382, 284.131
1023, 0.00298243 ,0.0259299, -0.0488774, 291.341
1024, 0.00280552 ,0.0260256, -0.0492457, 297.706
1025, 0.00314653 ,0.0259176, -0.0486887, 300.289
1026, 0.00353537 ,0.0255445, -0.0475536, 296.054
1027, 0.00378215 ,0.025357, -0.0469318, 287.777
1028, 0.00361313 ,0.0254135, -0.047214, 283.124
1029, 0.00351721 ,0.0255738, -0.0476304, 284.891
1030, 0.00352151 ,0.0255462, -0.047571, 287.858
1031, 0.00349238 ,0.0254129, -0.0473333, 287.595
1032, 0.00353623 ,0.02539, -0.0472437, 285.9
1033, 0.00363073 ,0.0253623, -0.0470939, 285.142
1034, 0.00368771 ,0.0252918, -0.046896, 284.005
1035, 0.00357487 ,0.0252996, -0.0470244, 282.715
1036, 0.00352084 ,0.0254068, -0.0472927, 283.559
1037, 0.00342362 ,0.0255337, -0.0476437, 285.544
1038, 0.00319644 ,0.0257622, -0.0483279, 288.454
1039, 0.00299193 ,0.0260089, -0.0490259, 293.521
1040, 0.00284676 ,0.0262661, -0.0496854, 299.019
1041, 0.00290481 ,0.0263456, -0.0497864, 303.859
1042, 0.00316981 ,0.0261091, -0.0490483, 304.542
1043, 0.0035928 ,0.0256927, -0.0477927, 298.921
1044, 0.00385521 ,0.0253856, -0.0469161, 289.556
1045, 0.00369114 ,0.0254303, -0.0471695, 283.155
1046, 0.00350091 ,0.0257057, -0.0479105, 284.762
1047, 0.0034723 ,0.0259763, -0.0484804, 290.172
1048, 0.00359639 ,0.0262165, -0.0488366, 294.677
1049, 0.00373738 ,0.0262075, -0.0486777, 297.251
1050, 0.00404003 ,0.0258681, -0.0476962, 295.864
1051, 0.00455325 ,0.0253035, -0.0460538, 288.164
1052, 0.00468792 ,0.0249263, -0.0451648, 276.289
1053, 0.0046411 ,0.0248517, -0.0450623, 269.208
1054, 0.00427708 ,0.0249642, -0.0456513, 268.488
1055, 0.00391178 ,0.02524, -0.0465683, 272.908
1056, 0.00381315 ,0.0256009, -0.0473887, 279.902
1057, 0.00390775 ,0.025734, -0.0475602, 285.931
1058, 0.00419478 ,0.0258185, -0.0474423, 287.405
1059, 0.00430144 ,0.025921, -0.0475406, 286.692
1060, 0.0041204 ,0.0259212, -0.0477221, 287.43
1061, 0.00383132 ,0.025797, -0.0477627, 288.723
1062, 0.00366992 ,0.0257495, -0.047829, 289.155
1063, 0.00361182 ,0.0258624, -0.0481129, 289.829
1064, 0.00358509 ,0.0260029, -0.0484206, 291.95
1065, 0.00356874 ,0.0259993, -0.0484298, 294.178
1066, 0.00363588 ,0.0258991, -0.0481623, 294.254
1067, 0.00370088 ,0.0258364, -0.0479719, 292.411
1068, 0.0037942 ,0.0258109, -0.0478276, 290.911
1069, 0.00411959 ,0.0258598, -0.0475999, 289.717
1070, 0.0043217 ,0.0259178, -0.0475139, 288.093
1071, 0.00447007 ,0.0259503, -0.0474304, 287.327
1072, 0.00456511 ,0.0258379, -0.0471108, 286.536
1073, 0.00462029 ,0.0256172, -0.0466142, 284.094
1074, 0.00459297 ,0.0253309, -0.0460688, 280.306
1075, 0.0046654 ,0.0251124, -0.0455594, 276.102
1076, 0.00475286 ,0.0249906, -0.0452284, 272.231
1077, 0.00473781 ,0.0248913, -0.0450448, 269.626
1078, 0.00471045 ,0.0248089, -0.0449074, 267.984
1079, 0.00451917 ,0.0251778, -0.0458364, 267.556
1080, 0.00399034 ,0.0256748, -0.0473593, 274.49
1081, 0.00369728 ,0.0259818, -0.0482664, 285.729
1082, 0.0037292 ,0.0261192, -0.0485092, 292.844
1083, 0.00377173 ,0.0261098, -0.0484479, 294.914
1084, 0.00370982 ,0.0259423, -0.0481749, 294.451
1085, 0.00360531 ,0.025687, -0.0477687, 292.313
1086, 0.00371223 ,0.025643, -0.0475738, 289.336
1087, 0.00353476 ,0.025541, -0.0475473, 287.764
1088, 0.0035616 ,0.0253317, -0.0471018, 287.196
1089, 0.00364905 ,0.024967, -0.046285, 283.814
1090, 0.00383989 ,0.0248407, -0.0458415, 277.922
1091, 0.00383118 ,0.0248592, -0.0458872, 274.493
1092, 0.00371369 ,0.0250164, -0.0463192, 274.795
1093, 0.00374731 ,0.0253215, -0.0468957, 278.013
1094, 0.00383984 ,0.0255319, -0.0472241, 282.295
1095, 0.00401974 ,0.0254757, -0.0469316, 284.624
1096, 0.00419928 ,0.025253, -0.0463067, 282.472
1097, 0.00416212 ,0.0252195, -0.0462768, 278.194
1098, 0.0039009 ,0.025267, -0.0466331, 277.769
1099, 0.00389249 ,0.0254326, -0.0469726, 280.368
1100, 0.00403401 ,0.0255303, -0.0470266, 282.768
1101, 0.00406447 ,0.0256495, -0.0472344, 283.526
1102, 0.00406224 ,0.0257822, -0.0475021, 285.066
1103, 0.00403788 ,0.0257531, -0.0474682, 286.985
1104, 0.00394133 ,0.0256033, -0.0472652, 286.789
1105, 0.00374944 ,0.0255845, -0.0474195, 285.525
1106, 0.00348915 ,0.0255972, -0.0477053, 286.561
1107, 0.00345518 ,0.0254936, -0.0475319, 288.45
1108, 0.00352222 ,0.0253293, -0.0471363, 287.106
1109, 0.00356469 ,0.0254015, -0.0472384, 284.558
1110, 0.00364253 ,0.0255611, -0.0474797, 285.12
1111, 0.00378497 ,0.0257898, -0.0477946, 287.07
1112, 0.00393897 ,0.0258857, -0.0478323, 289.272
1113, 0.00391578 ,0.0258615, -0.0478071, 289.753
1114, 0.00377939 ,0.0257346, -0.0476898, 289.495
1115, 0.00363463 ,0.0256183, -0.047602, 288.615
1116, 0.00340786 ,0.0256765, -0.0479452, 288.23
1117, 0.00326974 ,0.0256643, -0.0480588, 290.387
1118, 0.00334574 ,0.0257176, -0.0480895, 291.417
1119, 0.00334026 ,0.0257437, -0.0481472, 291.692
1120, 0.00336928 ,0.0258513, -0.0483333, 292.233
1121, 0.00323621 ,0.0260669, -0.0488976, 293.884
1122, 0.00323394 ,0.0262623, -0.0492907, 297.964
1123, 0.0034759 ,0.026281, -0.0490861, 300.805
1124, 0.00365307 ,0.0260887, -0.0485244, 299.356
1125, 0.00359866 ,0.0259247, -0.0482507, 295.347
1126, 0.00346671 ,0.0259471, -0.0484276, 293.301
1127, 0.00327375 ,0.0259725, -0.0486713, 294.417
1128, 0.00322974 ,0.0260473, -0.0488649, 296.293
1129, 0.00322575 ,0.0261078, -0.0489899, 297.743
1130, 0.00330385 ,0.0261123, -0.0489207, 298.723
1131, 0.00349754 ,0.025932, -0.0483665, 297.926
1132, 0.00368753 ,0.0258378, -0.0479881, 294.113
1133, 0.00374654 ,0.0256799, -0.0476132, 290.988
1134, 0.00377405 ,0.0255233, -0.0472725, 288.131
1135, 0.00384557 ,0.0255052, -0.0471648, 285.581
1136, 0.00381677 ,0.0256048, -0.0473928, 284.763
1137, 0.00386353 ,0.0258692, -0.0478749, 286.56
1138, 0.00397303 ,0.0259238, -0.0478745, 289.828
1139, 0.0040201 ,0.025828, -0.0476359, 290
1140, 0.00387967 ,0.025773, -0.0476663, 288.451
1141, 0.00387495 ,0.025827, -0.047779, 288.544
1142, 0.00394534 ,0.0259588, -0.0479723, 289.413
1143, 0.00391428 ,0.0261561, -0.0483978, 291.03
1144, 0.00380451 ,0.0262591, -0.0487136, 294.124
1145, 0.00374469 ,0.0262352, -0.0487257, 296.471
1146, 0.00383808 ,0.0261768, -0.0485156, 296.627
1147, 0.00397993 ,0.0261041, -0.0482282, 295.063
1148, 0.00398371 ,0.0260764, -0.0481691, 293.014
1149, 0.00390787 ,0.025968, -0.0480281, 292.399
1150, 0.00402259 ,0.0256568, -0.0472909, 290.946
1151, 0.00407658 ,0.0253038, -0.046531, 285.51
1152, 0.00401263 ,0.0253171, -0.0466215, 280.033
1153, 0.0038351 ,0.0255897, -0.0473442, 280.634
1154, 0.00364946 ,0.025687, -0.0477245, 285.769
1155, 0.0037671 ,0.0256143, -0.0474615, 288.617
1156, 0.00391096 ,0.0254601, -0.0470092, 286.794
1157, 0.00380549 ,0.025437, -0.0470685, 283.679
1158, 0.00350559 ,0.025485, -0.0474643, 284.026
1159, 0.00355356 ,0.0255224, -0.0474913, 286.726
1160, 0.00388533 ,0.0254112, -0.046937, 286.75
1161, 0.00410767 ,0.0254391, -0.0467706, 283.01
1162, 0.0041558 ,0.0256924, -0.0472289, 281.792
1163, 0.00396891 ,0.0258602, -0.0477514, 284.98
1164, 0.00387401 ,0.0259557, -0.0480374, 288.947
1165, 0.00389053 ,0.0259149, -0.0479393, 291.033
1166, 0.00363888 ,0.025866, -0.0480931, 290.684
1167, 0.00331738 ,0.0259311, -0.0485448, 291.883
1168, 0.00329489 ,0.026015, -0.0487352, 295.015
1169, 0.0034587 ,0.02598, -0.0485013, 296.417
1170, 0.00369864 ,0.0258738, -0.0480489, 294.74
1171, 0.00385205 ,0.0257778, -0.0477036, 291.44
1172, 0.00378011 ,0.0256036, -0.0474272, 288.751
1173, 0.00389131 ,0.0254427, -0.046994, 286.499
1174, 0.00408678 ,0.0253264, -0.0465661, 283.25
1175, 0.0040373 ,0.0253213, -0.0466052, 280.196
1176, 0.00384026 ,0.0253741, -0.0469079, 280.304
1177, 0.00367741 ,0.0254716, -0.0472658, 282.607
1178, 0.00362682 ,0.0255217, -0.0474165, 285.239
1179, 0.0037724 ,0.0254442, -0.0471159, 286.214
1180, 0.00387548 ,0.0253869, -0.0468983, 284.193
1181, 0.00379028 ,0.0254105, -0.0470307, 282.601
1182, 0.00380966 ,0.0255209, -0.0472322, 283.463
1183, 0.00396635 ,0.0254605, -0.0469546, 284.793
1184, 0.00433944 ,0.0251728, -0.0460061, 282.433
1185, 0.0042238 ,0.0248888, -0.0455537, 275.855
1186, 0.00392399 ,0.0247751, -0.0456262, 272.217
1187, 0.003902 ,0.0250247, -0.0461474, 272.797
1188, 0.00392361 ,0.0254294, -0.0469351, 276.71
1189, 0.00379928 ,0.0257472, -0.0476952, 282.713
1190, 0.00392463 ,0.0258468, -0.0477689, 288.23
1191, 0.00409065 ,0.0257706, -0.0474505, 288.908
1192, 0.00404458 ,0.0258311, -0.0476175, 287.052
1193, 0.00391467 ,0.0258403, -0.0477659, 287.901
1194, 0.00375599 ,0.0259979, -0.0482398, 289.388
1195, 0.00346282 ,0.0262082, -0.0489535, 293.076
1196, 0.00331719 ,0.0262249, -0.0491327, 298.222
1197, 0.00337625 ,0.0259848, -0.0485933, 299.552
1198, 0.00350199 ,0.0256822, -0.0478624, 295.656
1199, 0.00363707 ,0.0254795, -0.0473218, 290.123
1200, 0.00364599 ,0.0254357, -0.0472253, 285.986
1201, 0.00342397 ,0.0255186, -0.0476133, 285.346
1202, 0.00340223 ,0.0254364, -0.0474706, 287.739
1203, 0.00376068 ,0.0251913, -0.0466219, 286.523
1204, 0.00405862 ,0.0250777, -0.0460968, 280.493
1205, 0.0040168 ,0.0250585, -0.0461002, 276.486
1206, 0.00402288 ,0.0251275, -0.046232, 276.27
1207, 0.00409131 ,0.0253137, -0.046536, 277.381
1208, 0.0041568 ,0.0255359, -0.046915, 279.667
1209, 0.00398393 ,0.025787, -0.0475902, 282.789
1210, 0.00382776 ,0.0260101, -0.0481924, 287.807
1211, 0.00373082 ,0.0260529, -0.0483751, 292.254
1212, 0.00350227 ,0.0260647, -0.0486271, 294.033
1213, 0.00328315 ,0.0260034, -0.0487237, 295.907
1214, 0.0034278 ,0.0257501, -0.0480724, 296.246
1215, 0.00377053 ,0.0256469, -0.0475232, 291.706
1216, 0.00393478 ,0.025673, -0.0474112, 287.636
1217, 0.0039897 ,0.0254274, -0.046865, 286.171
1218, 0.00401487 ,0.0251555, -0.0462962, 282.177
1219, 0.00388058 ,0.0251236, -0.0463667, 278.179
1220, 0.00363742 ,0.0250812, -0.046525, 278.366
1221, 0.00350886 ,0.0250889, -0.046669, 279.566
1222, 0.00335399 ,0.0252356, -0.0471171, 280.926
1223, 0.00340382 ,0.0253948, -0.0473858, 284.067
1224, 0.00359768 ,0.0254614, -0.0473251, 286.049
1225, 0.00352527 ,0.0254729, -0.0474205, 285.907
1226, 0.00355778 ,0.0255135, -0.0474693, 286.498
1227, 0.00369501 ,0.0255337, -0.0473724, 286.796
1228, 0.00357926 ,0.0255133, -0.0474474, 286.277
1229, 0.00349595 ,0.0255639, -0.0476318, 286.789
1230, 0.00355964 ,0.0256308, -0.0477019, 288.121
1231, 0.00366219 ,0.0255829, -0.0475037, 288.603
1232, 0.00367046 ,0.0254666, -0.0472628, 287.157
1233, 0.00355953 ,0.0254707, -0.0473819, 285.543
1234, 0.00344901 ,0.0254928, -0.0475366, 286.23
1235, 0.00354191 ,0.0255471, -0.0475522, 287.444
1236, 0.00373556 ,0.0256206, -0.0475056, 287.508
1237, 0.00379538 ,0.0257587, -0.0477219, 287.342
1238, 0.00366757 ,0.0257982, -0.0479288, 288.96
1239, 0.00386725 ,0.0257025, -0.0475377, 290.155
1240, 0.00406393 ,0.0254773, -0.0468906, 287.289
1241, 0.00412025 ,0.025406, -0.0466917, 282.608
1242, 0.00398007 ,0.0255123, -0.0470445, 281.094
1243, 0.00387641 ,0.0256612, -0.0474459, 283.658
1244, 0.00390911 ,0.0257228, -0.0475365, 286.603
1245, 0.00382518 ,0.025841, -0.0478568, 287.721
1246, 0.00355267 ,0.0259703, -0.048388, 290.201
1247, 0.00333718 ,0.025983, -0.0486287, 293.978
1248, 0.00336671 ,0.0259702, -0.0485738, 295.852
1249, 0.00335346 ,0.0258931, -0.0484327, 295.524
1250, 0.00334147 ,0.0258125, -0.0482836, 294.48
1251, 0.00332309 ,0.0255896, -0.0478561, 293.156
1252, 0.00338485 ,0.0253416, -0.0472983, 289.894
1253, 0.00337468 ,0.0251962, -0.0470178, 285.817
1254, 0.00337526 ,0.0251544, -0.0469336, 283.539
1255, 0.00332951 ,0.0252323, -0.0471351, 282.984
1256, 0.00324232 ,0.0253436, -0.0474448, 284.444
1257, 0.00343372 ,0.0254718, -0.0475099, 286.711
1258, 0.00388492 ,0.0253916, -0.0468983, 286.946
1259, 0.00441699 ,0.0251676, -0.0459183, 282.29
1260, 0.00459298 ,0.0251397, -0.0456865, 275.308
1261, 0.00441628 ,0.0251484, -0.0458806, 273.212
1262, 0.00419917 ,0.0251677, -0.0461362, 274.479
1263, 0.00391351 ,0.0254067, -0.0468999, 276.867
1264, 0.00366452 ,0.0255889, -0.0475133, 282.323
1265, 0.00346459 ,0.0257085, -0.0479524, 287.161
1266, 0.00328702 ,0.025757, -0.048227, 290.531
1267, 0.00314294 ,0.0257282, -0.0483134, 292.627
1268, 0.00316437 ,0.0258063, -0.0484481, 293.525
1269, 0.00339922 ,0.0259059, -0.0484125, 294.472
1270, 0.00372064 ,0.0258871, -0.0480536, 294.113
1271, 0.00391748 ,0.0258219, -0.0477264, 291.533
1272, 0.00388942 ,0.0258385, -0.0477875, 289.218
1273, 0.00383152 ,0.0259124, -0.0479932, 289.575
1274, 0.00391002 ,0.0258936, -0.0478772, 290.944
1275, 0.00419024 ,0.0258629, -0.0475355, 290.083
1276, 0.00427915 ,0.0257506, -0.047222, 287.564
1277, 0.00428622 ,0.0256188, -0.0469513, 285.138
1278, 0.00414181 ,0.0253492, -0.0465566, 282.953
1279, 0.00402359 ,0.0249303, -0.0458369, 279.712
1280, 0.00409461 ,0.0247736, -0.0454525, 274.487
1281, 0.00395155 ,0.024824, -0.0456965, 271.707
1282, 0.00380736 ,0.0248823, -0.0459573, 273.246
1283, 0.0037194 ,0.0249878, -0.0462562, 275.325
1284, 0.00361866 ,0.0251991, -0.0467795, 277.761
1285, 0.00352952 ,0.0254207, -0.0473119, 281.719
1286, 0.00354397 ,0.0254551, -0.0473661, 285.535
1287, 0.00363087 ,0.0253123, -0.0469936, 285.953
1288, 0.00387759 ,0.02527, -0.0466625, 283.287
1289, 0.00404041 ,0.0252916, -0.0465427, 280.762
1290, 0.00400073 ,0.025373, -0.0467453, 279.916
1291, 0.00397033 ,0.0254445, -0.0469187, 281.327
1292, 0.00401333 ,0.025421, -0.0468286, 282.492
1293, 0.00383184 ,0.0255321, -0.0472323, 282.377
1294, 0.00378633 ,0.0256387, -0.0474911, 285.082
1295, 0.00394696 ,0.0255002, -0.0470535, 286.733
1296, 0.00406369 ,0.025507, -0.0469504, 283.998
1297, 0.00395288 ,0.0256288, -0.0473047, 283.207
1298, 0.00396815 ,0.0257191, -0.0474701, 285.611
1299, 0.00405079 ,0.0256442, -0.0472377, 286.846
1300, 0.00430961 ,0.0253894, -0.0464693, 284.913
1301, 0.00449777 ,0.0250046, -0.0455114, 279.109
1302, 0.00451133 ,0.0248682, -0.0452251, 272.068
1303, 0.00424727 ,0.0251208, -0.0459943, 270.064
1304, 0.00378765 ,0.025472, -0.0471564, 275.694
1305, 0.00357523 ,0.0257768, -0.0479783, 284.391
1306, 0.00367602 ,0.0258453, -0.0480146, 290.598
1307, 0.00409932 ,0.0256968, -0.0472944, 290.878
1308, 0.00446677 ,0.0255272, -0.0465877, 285.718
1309, 0.00451987 ,0.0254836, -0.0464473, 280.495
1310, 0.00442896 ,0.0255673, -0.0467056, 279.238
1311, 0.00409427 ,0.0256569, -0.0472195, 281.217
1312, 0.00380655 ,0.0256523, -0.047498, 284.967
1313, 0.00391452 ,0.0254812, -0.0470478, 286.848
1314, 0.00418257 ,0.0252844, -0.0463863, 283.627
1315, 0.004461 ,0.0253512, -0.0462414, 278.905
1316, 0.00452898 ,0.0253607, -0.0461923, 277.411
1317, 0.00443901 ,0.025301, -0.046163, 276.889
1318, 0.00400395 ,0.025445, -0.046886, 277.172
1319, 0.00375221 ,0.0256655, -0.0475787, 282.356
1320, 0.00387305 ,0.0255949, -0.0473168, 287.221
1321, 0.00393449 ,0.0254061, -0.0468777, 285.635
1322, 0.00381892 ,0.0253958, -0.0469726, 282.621
1323, 0.00360017 ,0.0253884, -0.0471767, 283.026
1324, 0.00336508 ,0.0254647, -0.0475642, 284.784
1325, 0.00324877 ,0.0255064, -0.0477641, 287.548
1326, 0.00314113 ,0.0254995, -0.0478579, 289.255
1327, 0.0031869 ,0.0255308, -0.0478748, 289.906
1328, 0.00334755 ,0.0256693, -0.047991, 290.23
1329, 0.00353377 ,0.0256755, -0.0478172, 290.876
1330, 0.00375516 ,0.0254818, -0.0472085, 289.39
1331, 0.00384541 ,0.0254068, -0.0469683, 285.056
1332, 0.0035836 ,0.0255431, -0.0475026, 283.494
1333, 0.0037564 ,0.0256659, -0.0475754, 286.832
1334, 0.00402039 ,0.0255732, -0.0471259, 287.502
1335, 0.00406777 ,0.0253368, -0.0466057, 284.25
1336, 0.0042259 ,0.025201, -0.046176, 280.232
1337, 0.0043603 ,0.0252788, -0.0461973, 277.07
1338, 0.00438152 ,0.0255, -0.0466185, 277.178
1339, 0.0040639 ,0.0257391, -0.0474143, 280.514
1340, 0.00365548 ,0.0260212, -0.0483868, 286.694
1341, 0.0036443 ,0.0261511, -0.0486579, 293.714
1342, 0.00374384 ,0.0261339, -0.048524, 296.116
1343, 0.00377702 ,0.0260837, -0.0483905, 295.288
1344, 0.00382291 ,0.0259783, -0.0481336, 294.166
1345, 0.00410253 ,0.0257688, -0.047435, 291.926
1346, 0.00424054 ,0.0254638, -0.046687, 286.694
1347, 0.00412099 ,0.0253597, -0.0465985, 281.204
1348, 0.0037208 ,0.0255746, -0.0474284, 280.681
1349, 0.00338911 ,0.0258677, -0.0483463, 286.72
1350, 0.00351173 ,0.0259506, -0.0483895, 293.378
1351, 0.00393698 ,0.0258174, -0.0476978, 293.772
1352, 0.00410342 ,0.0257215, -0.0473395, 288.991
1353, 0.00394728 ,0.0257189, -0.0474904, 286.246
1354, 0.00377872 ,0.0258001, -0.0478215, 287.208
1355, 0.00357098 ,0.0258634, -0.0481558, 289.752
1356, 0.00358772 ,0.0257837, -0.0479796, 292.039
1357, 0.00388866 ,0.0255851, -0.0472815, 290.605
1358, 0.0041346 ,0.0254451, -0.0467556, 285.591
1359, 0.00416034 ,0.0254332, -0.046706, 281.62
1360, 0.00402463 ,0.0254098, -0.046795, 280.989
1361, 0.00390129 ,0.0254086, -0.046916, 281.652
1362, 0.00394129 ,0.0254361, -0.0469309, 282.543
1363, 0.00417686 ,0.0254047, -0.0466326, 282.561
1364, 0.0041682 ,0.0252574, -0.0463466, 280.496
1365, 0.00413667 ,0.0251722, -0.0462077, 278.347
1366, 0.00418556 ,0.0252197, -0.0462538, 277.34
1367, 0.00416214 ,0.0253125, -0.0464628, 277.72
1368, 0.00403557 ,0.0253335, -0.0466315, 279.261
1369, 0.0038962 ,0.0252287, -0.0465613, 280.461
1370, 0.00389549 ,0.0250539, -0.0462124, 279.909
1371, 0.0040091 ,0.0248176, -0.0456261, 277.109
1372, 0.00420493 ,0.0246627, -0.0451205, 272.73
1373, 0.00434072 ,0.024705, -0.0450692, 268.896
1374, 0.00408064 ,0.0250158, -0.0459509, 268.841
1375, 0.00384799 ,0.0253558, -0.0468635, 275.155
1376, 0.00376527 ,0.0255256, -0.047286, 282.031
1377, 0.00390211 ,0.0255575, -0.0472128, 285.331
1378, 0.00409585 ,0.0255152, -0.0469345, 284.889
1379, 0.00400827 ,0.0255435, -0.0470787, 283.09
1380, 0.00369747 ,0.0255391, -0.0473807, 283.987
1381, 0.00362109 ,0.0256716, -0.0477222, 286.34
1382, 0.00349786 ,0.0257152, -0.0479325, 288.949
1383, 0.00351235 ,0.025422, -0.0473317, 290.176
1384, 0.00395775 ,0.0250517, -0.0461456, 285.54
1385, 0.00413051 ,0.0249203, -0.04571, 277.109
1386, 0.00400699 ,0.025172, -0.0463371, 273.895
1387, 0.00376757 ,0.0253759, -0.0469841, 278.199
1388, 0.00373443 ,0.0253477, -0.046961, 282.828
1389, 0.00350185 ,0.0252057, -0.0469095, 283.031
1390, 0.00332246 ,0.0251331, -0.0469437, 282.659
1391, 0.00339431 ,0.0250379, -0.0466816, 282.658
1392, 0.00353796 ,0.0250077, -0.0464774, 280.859
1393, 0.00364364 ,0.0251076, -0.0465716, 279.431
1394, 0.00368641 ,0.0251666, -0.0466468, 279.997
1395, 0.0037861 ,0.0252397, -0.0466933, 280.599
1396, 0.00371769 ,0.0253725, -0.0470273, 281.233
1397, 0.00362675 ,0.0254131, -0.0471995, 283.518
1398, 0.00363984 ,0.0253966, -0.0471535, 284.825
1399, 0.00362225 ,0.0253876, -0.047153, 284.605
1400, 0.00359156 ,0.025478, -0.0473645, 284.596
1401, 0.00343218 ,0.0257639, -0.0480955, 286.553
1402, 0.00333157 ,0.0258787, -0.0484258, 291.628
1403, 0.00338585 ,0.0257171, -0.0480484, 294.091
1404, 0.00344107 ,0.0255484, -0.0476558, 291.525
1405, 0.00340453 ,0.025572, -0.0477395, 288.705
1406, 0.0034398 ,0.0257069, -0.047974, 289.206
1407, 0.00355731 ,0.0256519, -0.0477464, 290.685
1408, 0.00372912 ,0.0253707, -0.0470124, 288.858
1409, 0.00375561 ,0.0251781, -0.0466007, 283.591
1410, 0.0035372 ,0.0252685, -0.0469998, 280.614
1411, 0.0032762 ,0.0254476, -0.0476189, 283.408
1412, 0.00325547 ,0.0255308, -0.0478062, 287.899
1413, 0.00327602 ,0.025535, -0.047794, 289.535
1414, 0.00324562 ,0.025535, -0.0478243, 289.574
1415, 0.00315268 ,0.0255322, -0.0479117, 289.743
1416, 0.00320989 ,0.0257411, -0.0482723, 290.579
1417, 0.00331492 ,0.0259168, -0.0485187, 293.144
1418, 0.00344289 ,0.0258028, -0.0481627, 294.84
1419, 0.00372359 ,0.0253736, -0.0470236, 291.91
1420, 0.00405756 ,0.0250225, -0.0459875, 283.507
1421, 0.00407677 ,0.0249634, -0.04585, 275.864
1422, 0.00388988 ,0.0250871, -0.0462844, 274.632
1423, 0.00398263 ,0.0252437, -0.0465047, 277.641
1424, 0.00413357 ,0.0252472, -0.0463608, 279.316
1425, 0.00400622 ,0.0252849, -0.0465636, 278.628
1426, 0.00373936 ,0.0254756, -0.0472119, 280.288
1427, 0.00393922 ,0.0255691, -0.0471989, 284.573
1428, 0.00422345 ,0.025431, -0.0466385, 284.398
1429, 0.00371493 ,0.0252855, -0.0468562, 280.954
1430, 0.00345207 ,0.0252797, -0.0471074, 282.13
1431, 0.0034138 ,0.025236, -0.0470582, 283.987
1432, 0.00330143 ,0.0251383, -0.0469751, 283.926
1433, 0.00347277 ,0.0249676, -0.0464625, 282.93
1434, 0.00350925 ,0.0249344, -0.0463596, 279.477
1435, 0.00335134 ,0.02518, -0.0470087, 278.828
1436, 0.00327994 ,0.0254924, -0.0477049, 283.441
